engine_id,failed,failure_cycle,op_setting_1_avg_30,op_setting_1_avg_60,op_setting_1_avg_90,op_setting_1_min,op_setting_1_max,op_setting_1_var,op_setting_2_avg_30,op_setting_2_avg_60,op_setting_2_avg_90,op_setting_2_min,op_setting_2_max,op_setting_2_var,op_setting_3_avg_30,op_setting_3_avg_60,op_setting_3_avg_90,op_setting_3_min,op_setting_3_max,op_setting_3_var,sensor_1_avg_30,sensor_1_avg_60,sensor_1_avg_90,sensor_1_min,sensor_1_max,sensor_1_var,sensor_2_avg_30,sensor_2_avg_60,sensor_2_avg_90,sensor_2_min,sensor_2_max,sensor_2_var,sensor_3_avg_30,sensor_3_avg_60,sensor_3_avg_90,sensor_3_min,sensor_3_max,sensor_3_var,sensor_4_avg_30,sensor_4_avg_60,sensor_4_avg_90,sensor_4_min                ,sensor_4_max,sensor_4_var,sensor_5_avg_30,sensor_5_avg_60,sensor_5_avg_90,sensor_5_min,sensor_5_max,sensor_5_var,sensor_6_avg_30,sensor_6_avg_60,sensor_6_avg_90,sensor_6_min,sensor_6_max,sensor_6_var,sensor_7_avg_30,sensor_7_avg_60,sensor_7_avg_90,sensor_7_min,sensor_7_max,sensor_7_var,sensor_8_avg_30,sensor_8_avg_60,sensor_8_avg_90,sensor_8_min,sensor_8_max,sensor_8_var,sensor_9_avg_30,sensor_9_avg_60,sensor_9_avg_90,sensor_9_min,sensor_9_max,sensor_9_var,sensor_10_avg_30,sensor_10_avg_60,sensor_10_avg_90,sensor_10_min,sensor_10_max,sensor_10_var,sensor_11_avg_30,sensor_11_avg_60,sensor_11_avg_90,sensor_11_min,sensor_11_max,sensor_11_var,sensor_12_avg_30,sensor_12_avg_60,sensor_12_avg_90,sensor_12_min,sensor_12_max,sensor_12_var,sensor_13_avg_30,sensor_13_avg_60,sensor_13_avg_90,sensor_13_min,sensor_13_max,sensor_13_var,sensor_14_avg_30,sensor_14_avg_60,sensor_14_avg_90,sensor_14_min,sensor_14_max,sensor_14_var,sensor_15_avg_30,sensor_15_avg_60,sensor_15_avg_90,sensor_15_min,sensor_15_max,sensor_15_var,sensor_16_avg_30,sensor_16_avg_60,sensor_16_avg_90,sensor_16_min,sensor_16_max,sensor_16_var,sensor_17_avg_30,sensor_17_avg_60,sensor_17_avg_90,sensor_17_min,sensor_17_max,sensor_17_var,sensor_18_avg_30,sensor_18_avg_60,sensor_18_avg_90,sensor_18_min,sensor_18_max,sensor_18_var,sensor_19_avg_30,sensor_19_avg_60,sensor_19_avg_90,sensor_19_min,sensor_19_max,sensor_19_var,sensor_20_avg_30,sensor_20_avg_60,sensor_20_avg_90,sensor_20_min,sensor_20_max,sensor_20_var,sensor_21_avg_30,sensor_21_avg_60,sensor_21_avg_90,sensor_21_min,sensor_21_max,sensor_21_var,failure_type
25,1,193,-0.000303333,-0.000353333,-0.000237778,-0.0047,0.0053,4.52e-06,1.33e-05,1e-05,2.56e-05,-0.0005,0.0005,9.4e-08,100.0,100.0,100.0,100,100,0.0,518.67,518.67,518.67,518.67,518.67,0.0,643.3003333,642.9628333,642.7616667,641.43,643.92,0.279185514,1598.355667,1594.612167,1591.937444,1576.57,1615.01,42.2568342,1420.264667,1414.724,1411.388667,1384.08,1431.83,91.44376085,14.62,14.62,14.62,14.62,14.62,3.17e-30,21.61,21.61,21.60977778,21.6,21.61,6.31e-06,552.51,552.9816667,553.3157778,551.58,555.71,0.705266014,2388.108,2388.079333,2388.059,2387.93,2388.21,0.00281263,9143.556,9123.092833,9109.795333,9060.08,9177.28,748.3257182,1.3,1.3,1.3,1.3,1.3,4.96e-32,47.85166667,47.671,47.56488889,46.95,48.14,0.069650151,520.714,521.161,521.4342222,519.8,523.05,0.462641154,2388.110667,2388.0775,2388.056333,2387.91,2388.19,0.00301121,8211.868333,8194.343,8183.550111,8144.38,8239.2,507.4809336,8.48842,8.463911667,8.447426667,8.348,8.54,0.001383547,0.03,0.03,0.03,0.03,0.03,4.84e-35,395.1666667,394.1833333,393.6666667,389,399,2.748326857,2388.0,2388.0,2388.0,2388,2388,0.0,100.0,100.0,100.0,100.0,100,0.0,38.58433333,38.69783333,38.77177778,38.22,39.28,0.040409024,23.16737333,23.22757667,23.27368667,23.0042,23.5988,0.013355572,Failure_3
26,1,243,-0.000146667,-0.00014,-0.000115556,-0.0062,0.0056,5.07e-06,0.000106667,7.5e-05,4.67e-05,-0.0004,0.0006,7.87e-08,100.0,100.0,100.0,100,100,0.0,518.67,518.67,518.67,518.67,518.67,0.0,643.3233333,643.0981667,642.9366667,641.46,644.11,0.222545944,1598.520333,1595.7735,1593.977889,1571.84,1611.63,37.93689652,1422.049,1417.997833,1414.504,1387.0,1429.33,79.21889791,14.62,14.62,14.62,14.62,14.62,3.17e-30,21.61,21.61,21.61,21.6,21.61,2.81e-06,552.062,552.5278333,552.8984444,551.06,555.29,0.722500857,2388.195,2388.165667,2388.138556,2387.95,2388.26,0.003979842,9073.221333,9068.852167,9066.307556,9040.62,9087.29,69.61026138,1.3,1.3,1.3,1.3,1.3,4.95e-32,47.96733333,47.83133333,47.72611111,46.99,48.25,0.074573003,520.2443333,520.6045,520.8844444,519.48,522.93,0.555755311,2388.197,2388.1675,2388.141556,2387.95,2388.26,0.003960545,8147.202333,8145.050333,8143.241111,8125.22,8156.49,25.9878431,8.50146,8.47889,8.465561111,8.3545,8.5603,0.001650997,0.03,0.03,0.03,0.03,0.03,1.93e-34,395.2333333,394.5666667,394.0555556,389,397,2.505492637,2388.0,2388.0,2388.0,2388,2388,0.0,100.0,100.0,100.0,100.0,100,0.0,38.577,38.64166667,38.71322222,38.25,39.25,0.03377487,23.12463,23.1756,23.22338222,22.9841,23.5802,0.012573168,Failure_3
1,1,321,24.73584333,23.5028,24.62487222,0.0001,42.0079,207.6661085,0.557886667,0.56002,0.584653333,0.0,0.842,0.091722889,96.0,93.33333333,93.33333333,60,100,227.8816199,472.4243333,474.0891667,472.0185556,445.0,518.67,669.2509814,580.9453333,580.5295,577.7916667,535.85,643.5,1367.002528,1432.564667,1423.312833,1413.923,1247.37,1603.28,11310.45223,1220.893667,1208.793167,1197.687667,1028.79,1422.53,14036.09968,7.948333333,8.193333333,7.926777778,3.91,14.62,12.42318763,11.524,11.78716667,11.39155556,5.69,21.59,28.08561749,290.3273333,291.8086667,280.3617778,136.97,567.07,20655.171,2244.515333,2225.869167,2220.816222,1915.19,2388.5,22799.34946,8584.338,8552.752833,8522.945222,7994.03,9114.84,114915.5566,1.12,1.104333333,1.093111111,0.93,1.32,0.016222975,43.64,43.07483333,42.78611111,36.24,47.98,10.92196349,273.4256667,274.7538333,263.9001111,129.38,534.25,18360.58549,2352.532667,2328.414167,2328.330667,2028.08,2388.87,18436.27041,8114.071333,8086.193167,8077.582444,7859.86,8184.95,8141.49073,9.030196667,9.183076667,9.233375556,8.2503,10.9141,0.602154903,0.024,0.0235,0.023,0.02,0.03,2.06e-05,351.9333333,349.3833333,346.9777778,303,397,777.1171924,2244.066667,2225.516667,2220.544444,1915,2388,22847.60294,98.493,97.48833333,97.48833333,84.93,100,32.34564532,21.11666667,21.3795,20.63777778,10.36,39.58,94.6904014,12.70922,12.84599333,12.39047333,6.2223,23.8649,34.12602489,Failure_4
2,1,299,27.60231667,25.71897,24.86886111,0.0,42.0079,207.5628874,0.660806667,0.619771667,0.586557778,0.0,0.842,0.09242874,93.33333333,92.66666667,93.77777778,60,100,223.5640053,467.2176667,469.8018333,470.9235556,445.0,518.67,677.25353,572.4663333,574.9548333,577.1918889,535.99,643.88,1394.148173,1406.012,1409.172833,1416.821,1249.22,1599.51,11442.2773,1191.215,1196.3925,1204.884667,1035.7,1434.23,14016.05496,7.158,7.616833333,7.778666667,3.91,14.62,12.54096381,10.277,10.93733333,11.21855556,5.71,21.61,28.46029071,245.8466667,262.6728333,272.1231111,137.78,555.0,20759.03319,2209.294333,2209.764833,2221.865222,1915.24,2388.28,22850.74713,8462.793,8478.470833,8504.698,8001.69,9076.48,114612.846,1.059666667,1.070666667,1.088888889,0.94,1.3,0.016108613,42.80133333,42.802,43.03611111,36.34,48.16,10.96424578,231.3926667,247.228,256.1806667,129.86,522.59,18441.33647,2328.201333,2322.1765,2332.150778,2028.13,2388.37,18091.57826,8056.694333,8054.3495,8063.605667,7865.99,8143.04,7438.725443,9.526366667,9.4932,9.388102222,8.3646,11.0337,0.598014716,0.023666667,0.023333333,0.023666667,0.02,0.03,2.14e-05,344.4666667,345.7333333,347.6555556,304,396,785.526812,2209.166667,2209.65,2221.788889,1915,2388,22884.1169,97.48833333,97.23716667,97.65577778,84.93,100,31.73280067,18.25433333,19.41716667,20.05011111,10.33,39.15,94.8331717,10.93894,11.64932833,12.02223556,6.2192,23.4692,34.06901634,Failure_4
3,1,307,24.13549667,23.51931667,24.56913,0.0001,42.0079,210.3311818,0.574586667,0.56525,0.585531111,0.0,0.842,0.092999006,93.33333333,95.33333333,94.66666667,60,100,232.6882545,471.9863333,473.7486667,471.9386667,445.0,518.67,676.7544739,578.0893333,581.9013333,578.9293333,536.16,643.45,1403.215026,1421.052333,1432.301667,1422.235667,1244.8,1605.04,11641.18834,1209.941333,1218.953667,1207.065667,1032.93,1425.73,14440.84806,7.95,8.182833333,7.892777778,3.91,14.62,12.6419097,11.44266667,11.85266667,11.39977778,5.7,21.6,28.69645504,284.7,296.7736667,283.2504444,138.49,566.93,21370.2672,2221.102667,2242.163833,2232.130556,1915.33,2388.48,23481.7548,8550.058333,8581.985667,8549.510667,8003.83,9110.63,118102.0841,1.107,1.116333333,1.104666667,0.94,1.31,0.0162525,43.16166667,43.47383333,43.148,36.3,48.13,11.41908412,268.1376667,279.4845,266.7174444,130.55,534.18,18988.24325,2328.636667,2346.527167,2340.456333,2028.2,2388.91,18830.60985,8099.765,8104.519,8094.576889,7872.6,8188.39,8414.146785,9.14465,9.074138333,9.144291111,8.2306,10.8552,0.615081297,0.024333333,0.0245,0.023888889,0.02,0.03,2.18e-05,348.9666667,351.5,348.9555556,304,396,794.997062,2220.566667,2241.733333,2231.766667,1915,2388,23521.53865,97.48833333,98.24183333,97.99066667,84.93,100,33.02790172,20.88533333,21.68866667,20.80211111,10.35,39.51,97.56069587,12.55867,13.03411,12.49840222,6.2715,23.7657,35.13360773,Failure_4
4,1,274,21.07007333,22.936725,23.66956889,0.0002,42.008,206.9201653,0.528736667,0.560116667,0.570305556,0.0,0.8419,0.08909123,94.66666667,94.0,93.77777778,60,100,232.0365766,478.5133333,474.2625,472.9288889,445.0,518.67,654.5894804,587.9673333,581.8988333,579.9615556,536.23,644.07,1347.64927,1448.755333,1431.439,1424.921,1251.29,1605.47,11222.56594,1241.025,1220.7305,1212.629778,1041.03,1432.75,13991.98939,8.673,8.174833333,8.046444444,3.91,14.62,12.22830859,12.567,11.8095,11.61411111,5.71,21.61,27.65287783,307.3666667,287.3263333,282.2378889,137.75,554.29,20089.32237,2248.323,2232.383167,2227.126444,1915.28,2388.17,22977.54991,8653.061,8590.239167,8564.072889,8005.16,9153.94,114696.6652,1.116,1.1025,1.095888889,0.93,1.3,0.015925287,43.867,43.38683333,43.18777778,36.43,48.31,10.96611235,289.4543333,270.519,265.6984444,130.0,522.3,17861.07808,2340.737333,2334.656167,2332.565667,2028.21,2389.42,18765.22272,8130.871,8113.08,8102.166444,7873.82,8210.13,8411.213901,9.310673333,9.36151,9.373492222,8.3876,11.0113,0.607995866,0.025666667,0.0245,0.023888889,0.02,0.03,2.12e-05,355.8,351.2166667,349.4888889,305,397,763.906687,2247.7,2231.833333,2226.655556,1915,2388,23035.98727,97.99066667,97.7395,97.65577778,84.93,100,32.9354022,22.36666667,21.0545,20.70733333,10.4,39.11,91.67716329,13.41596667,12.63645667,12.42943,6.2161,23.4354,32.99453541,Failure_4
5,1,193,23.96960667,25.553105,25.14711111,0.0,42.0072,226.0559602,0.58405,0.60414,0.585005556,0.0,0.8418,0.101307358,94.66666667,95.33333333,95.11111111,60,100,205.3540587,474.0,471.562,471.9095556,445.0,518.67,719.2155446,582.2726667,579.6171667,579.7547778,536.43,643.76,1448.383525,1432.660333,1425.742667,1425.357556,1258.26,1607.29,11772.96777,1220.925667,1212.5525,1213.169,1041.95,1430.47,15158.83436,8.124333333,7.7505,7.853888889,3.91,14.62,13.65855004,11.757,11.22783333,11.37788889,5.71,21.61,30.96600929,286.1916667,273.6296667,277.7841111,138.01,554.14,22441.65901,2237.249333,2236.827333,2235.592333,1915.1,2388.21,21769.56177,8584.838333,8553.117833,8545.633111,7994.33,9119.51,117251.4069,1.091,1.0865,1.091888889,0.94,1.3,0.017298068,43.45833333,43.33316667,43.30188889,36.69,48.08,10.95546146,269.5076667,257.698,261.6376667,129.77,521.53,19955.20767,2340.681667,2346.461,2344.330111,2027.97,2389.46,16624.65273,8105.871667,8094.744,8086.455667,7861.77,8187.83,7594.456676,9.378533333,9.355526667,9.334072222,8.406,11.0254,0.587254369,0.023666667,0.023666667,0.023666667,0.02,0.03,2.38e-05,351.8666667,349.9666667,349.8222222,306,398,806.0433398,2236.666667,2236.45,2235.333333,1915,2388,21794.35249,97.99066667,98.24183333,98.15811111,84.93,100,29.14807061,20.94433333,20.069,20.35244444,10.32,38.96,102.0753481,12.56164333,12.0374,12.20943333,6.2168,23.406,36.67375653,Failure_4
6,1,331,21.60312333,23.88660833,24.40309778,0.0,42.0079,216.2689221,0.494643333,0.556656667,0.576053333,0.0,0.842,0.097768141,94.66666667,96.0,96.0,60,100,198.9783027,477.7723333,474.5673333,473.8286667,445.0,518.67,696.1889738,586.4273333,583.4156667,582.3713333,535.8,643.25,1394.902758,1448.296,1437.737833,1432.169556,1246.06,1605.89,11353.4903,1238.157667,1222.886833,1215.394,1031.08,1425.16,14265.95588,8.714666667,8.204666667,8.067,3.91,14.62,13.01060522,12.61166667,11.89133333,11.68266667,5.69,21.58,29.42649723,318.1563333,298.6918333,291.8686667,137.27,567.98,21692.92743,2246.035667,2249.608167,2247.806333,1915.26,2388.53,21015.20967,8626.415667,8595.647667,8578.535778,7994.96,9121.63,114584.6094,1.136666667,1.117166667,1.108555556,0.94,1.32,0.016652072,43.90766667,43.65483333,43.44722222,36.23,48.3,10.50359968,299.736,281.301,274.8837778,129.61,535.81,19274.63278,2340.577667,2352.474,2352.389222,2028.15,2388.93,16100.33924,8115.402,8107.749833,8098.830444,7863.94,8192.18,7460.88561,9.0065,9.044613333,9.091216667,8.245,10.8964,0.560249091,0.024666667,0.0235,0.023111111,0.02,0.03,2.19e-05,355.2666667,352.8333333,351.4444444,304,397,775.5672617,2245.533333,2249.216667,2247.5,1915,2388,21053.69741,97.99066667,98.493,98.493,84.93,100,28.24309221,23.064,21.753,21.33144444,10.4,39.56,99.29341794,13.84561667,13.06276167,12.80287,6.202,23.7232,35.77297768,Failure_4
7,1,221,23.36882667,23.75243333,23.33595333,0.0,42.008,215.199237,0.5647,0.56354,0.551564444,0.0,0.842,0.091362676,94.66666667,92.0,91.11111111,60,100,214.232826,475.1723333,472.8426667,472.5811111,445.0,518.67,663.6591315,583.685,578.2853333,577.1285556,536.34,644.08,1332.384607,1435.954,1418.305833,1413.548556,1256.35,1601.93,10937.76547,1228.317,1210.649167,1206.416444,1044.79,1427.25,13919.12041,8.24,8.0445,8.083222222,3.91,14.62,12.55889239,11.92933333,11.55616667,11.58644444,5.71,21.61,28.28220498,290.741,278.5675,278.6293333,137.55,553.75,20326.5031,2239.583,2211.34,2203.177222,1915.16,2388.31,21423.87043,8554.309,8499.4835,8486.631,7998.35,9071.53,108595.2095,1.098333333,1.089,1.090555556,0.93,1.3,0.016034406,43.698,43.0605,42.86488889,36.73,48.16,10.46871521,273.714,262.2366667,262.359,129.81,521.84,18074.21496,2340.145,2316.121167,2308.110556,2028.05,2388.36,17340.75509,8066.087333,8052.0525,8047.036222,7860.0,8141.05,7102.399172,9.361653333,9.470125,9.483948889,8.4168,11.0144,0.578459328,0.025,0.024333333,0.024111111,0.02,0.03,2.28e-05,352.7,348.0333333,346.9,306,397,747.7627725,2239.5,2211.266667,2203.111111,1915,2388,21439.55446,97.99066667,96.986,96.65111111,84.93,100,30.40832783,21.218,20.4705,20.51977778,10.34,38.99,93.18089269,12.71930667,12.27931333,12.30555444,6.149,23.3742,33.41828704,Failure_4
8,1,230,22.10223333,22.10211667,23.16910222,0.0001,42.0079,223.6916218,0.521373333,0.52861,0.55335,0.0,0.842,0.098313749,94.66666667,93.33333333,93.33333333,60,100,202.4378204,477.2606667,476.0155,473.9032222,445.0,518.67,710.8209556,586.2566667,583.3763333,580.5892222,536.05,643.74,1406.800495,1446.007333,1433.955,1425.188556,1255.53,1613.0,11384.53582,1237.527,1224.43,1213.240778,1040.45,1428.65,14577.21188,8.531333333,8.5015,8.216111111,3.91,14.62,13.41937476,12.36866667,12.27933333,11.85355556,5.71,21.61,30.25219962,302.8896667,299.0888333,288.0871111,137.66,554.76,21777.79786,2244.747,2230.375167,2225.286333,1915.19,2388.23,20937.2908,8599.709333,8562.7105,8535.917222,7997.75,9098.36,113521.9277,1.114,1.106166667,1.098222222,0.94,1.3,0.016435369,43.848,43.38883333,43.14711111,36.41,48.14,10.41471882,285.2226667,281.6213333,271.2717778,129.54,522.9,19368.69568,2340.350667,2328.283833,2328.227444,2028.01,2388.49,16380.41345,8091.909667,8076.489167,8070.149778,7865.23,8169.78,7011.843608,9.304316667,9.354298333,9.365961111,8.3747,11.0046,0.558307435,0.025333333,0.024333333,0.023777778,0.02,0.03,2.19e-05,354.5333333,351.7,349.4444444,305,397,783.2697931,2244.466667,2230.15,2225.122222,1915,2388,20965.36133,97.99066667,97.48833333,97.48833333,84.93,100,28.7341381,21.994,21.841,21.13322222,10.38,39.15,99.49902525,13.18193333,13.09113,12.66591444,6.158,23.4885,35.93449631,Failure_4
9,1,334,22.93592,25.35327167,23.30325222,0.0001,42.0079,225.8176763,0.541316667,0.596476667,0.549375556,0.0,0.842,0.098592688,94.66666667,93.33333333,94.22222222,60,100,180.0075525,475.9403333,470.5721667,473.7333333,445.0,518.67,713.5400949,584.1383333,576.0346667,580.7756667,535.82,643.24,1373.762922,1438.998333,1414.467,1426.699667,1249.54,1602.35,10816.15949,1228.265333,1199.598833,1213.155111,1032.4,1423.36,13927.12529,8.363333333,7.6735,8.224888889,3.91,14.62,13.46709519,12.09866667,11.0295,11.88177778,5.7,21.61,30.23596448,303.5893333,272.5175,295.5605556,138.34,566.92,22019.91007,2241.756,2217.571667,2232.533,1915.27,2388.46,19044.97801,8602.092,8523.512833,8560.729222,8001.0,9112.64,109195.8298,1.121333333,1.095833333,1.112444444,0.94,1.31,0.015828805,43.656,42.89433333,43.20955556,36.34,48.12,9.779958774,285.9096667,256.5628333,278.2642222,129.85,534.08,19561.35638,2340.575,2328.490667,2336.41,2028.18,2388.84,14565.04615,8110.126333,8090.840333,8093.463667,7869.1,8186.21,6716.052271,9.058513333,9.20091,9.129702222,8.2157,10.8598,0.50430492,0.025,0.023833333,0.024111111,0.02,0.03,2.19e-05,353.1666667,346.7833333,349.9333333,305,396,749.2816979,2241.266667,2217.166667,2232.2,1915,2388,19077.03217,97.99066667,97.48833333,97.82322222,84.93,100,25.55037325,22.10266667,20.06783333,21.63655556,10.43,39.73,101.3199652,13.28866,12.06867333,13.00344111,6.2431,23.7937,36.45022375,Failure_4
10,1,354,30.20290333,28.06915167,26.49162889,0.0001,42.0079,214.3901788,0.684803333,0.641466667,0.618847778,0.0,0.842,0.094624403,96.0,95.33333333,95.55555556,60,100,197.858549,462.969,466.249,468.5438889,445.0,518.67,676.0761112,568.875,572.3156667,575.3497778,535.56,643.11,1344.219503,1402.24,1408.087667,1413.661,1246.86,1608.04,10872.5682,1183.799667,1190.102833,1195.634444,1028.24,1431.25,13644.93493,6.586,7.109333333,7.443,3.91,14.62,12.65980708,9.492,10.24716667,10.74422222,5.69,21.58,28.54304933,235.6893333,253.9108333,266.2235556,136.89,566.77,20776.3802,2221.985667,2224.0485,2231.428667,1915.2,2388.5,20535.79823,8489.145,8503.816833,8521.050333,7992.36,9124.32,109252.6598,1.078666667,1.085833333,1.093555556,0.93,1.31,0.016326167,42.89133333,42.87733333,42.95755556,36.15,48.31,10.14722138,221.9183333,239.1608333,250.7197778,128.98,535.21,18458.87529,2352.589667,2346.471333,2348.375444,2028.03,2388.91,16007.78455,8107.343667,8097.019833,8092.545889,7860.19,8183.61,7227.519736,9.14527,9.161661667,9.155848889,8.2189,10.8978,0.546884768,0.022666667,0.022666667,0.022888889,0.02,0.03,2.18e-05,343.9333333,345.2333333,346.5777778,303,396,745.8739537,2221.5,2223.666667,2231.144444,1915,2388,20583.34445,98.493,98.24183333,98.32555556,84.93,100,28.08415374,17.45633333,18.74133333,19.62988889,10.36,39.53,95.62306044,10.48484333,11.25101333,11.78814778,6.1709,23.7813,34.48822323,Failure_4
11,1,301,23.63615667,23.85277333,24.50295556,0.0,42.0078,202.8433963,0.5983,0.592575,0.600771111,0.0,0.842,0.088684029,94.66666667,94.0,92.44444444,60,100,211.5260244,475.8673333,473.7093333,471.7041111,445.0,518.67,661.2512175,584.5923333,581.1653333,577.1776667,536.33,644.08,1335.845083,1437.246667,1427.748833,1414.974111,1251.39,1605.98,10862.76536,1225.675667,1216.342833,1202.821111,1039.66,1428.25,13547.15232,8.206666667,8.032333333,7.808555556,3.91,14.62,12.11652211,11.868,11.592,11.21122222,5.71,21.61,27.35867234,287.9513333,280.7456667,269.3738889,137.1,554.39,19762.09215,2241.340333,2230.539833,2212.533889,1915.21,2388.26,21434.19012,8551.443333,8526.342333,8488.659,8003.7,9065.98,108097.6521,1.087333333,1.089166667,1.080777778,0.94,1.3,0.015212124,43.65266667,43.35383333,42.90822222,36.61,48.21,10.2944367,271.181,264.359,253.6082222,129.78,522.26,17563.94376,2340.142333,2334.131333,2320.124556,2028.12,2388.34,17119.71763,8058.357,8056.662333,8048.949556,7865.8,8141.95,6954.801681,9.411133333,9.417226667,9.482826667,8.3909,11.0503,0.558149429,0.024666667,0.0245,0.024111111,0.02,0.03,2.19e-05,352.9,350.4666667,347.0888889,305,396,739.812381,2241.266667,2230.483333,2212.477778,1915,2388,21457.10286,97.99066667,97.7395,97.15344444,84.93,100,30.02412288,21.07133333,20.61466667,19.88888889,10.34,38.96,90.15403307,12.63324667,12.37057333,11.92931,6.2222,23.422,32.45082507,Failure_4
12,1,272,22.73542333,22.56913833,22.10255333,0.0,42.0079,216.1808725,0.541903333,0.555266667,0.539555556,0.0,0.842,0.098668268,88.0,90.0,91.55555556,60,100,217.7555893,473.4766667,475.147,475.3431111,445.0,518.67,694.7755032,575.1666667,578.8451667,580.3235556,536.05,643.22,1437.930392,1407.353,1414.782167,1419.730222,1248.29,1613.0,11851.43951,1195.557333,1200.225333,1205.057333,1036.0,1425.55,14853.991,8.219333333,8.311,8.389111111,3.91,14.62,13.08321792,11.65766667,11.84816667,12.01711111,5.69,21.59,29.78833344,283.785,288.9561667,294.5408889,137.0,570.81,21994.56167,2179.33,2200.2435,2213.837556,1915.21,2388.6,22891.57992,8495.791667,8520.368167,8535.099222,7996.57,9128.98,118840.8975,1.091666667,1.092333333,1.103444444,0.93,1.32,0.01752207,42.36833333,42.56916667,42.74655556,36.22,48.23,11.18724322,267.0153333,271.9755,277.2561111,129.31,537.49,19560.06941,2280.594333,2298.4455,2312.339222,2028.08,2388.87,17607.19887,8069.737667,8067.4315,8071.228333,7864.87,8199.23,7628.970068,9.360823333,9.323573333,9.261616667,8.2529,10.8885,0.595042829,0.024,0.023333333,0.023666667,0.02,0.03,2.27e-05,344.8,346.9166667,348.1777778,304,397,807.0183959,2178.8,2199.866667,2213.577778,1915,2388,22951.77674,95.479,96.2325,96.81855556,84.93,100,30.90835084,20.941,21.31333333,21.69511111,10.35,39.78,100.4941837,12.57065333,12.79196333,13.02394444,6.2544,23.8601,36.26069215,Failure_4
13,1,256,18.83571333,21.76916333,22.45807667,0.0,42.0079,222.5581678,0.459726667,0.524238333,0.528387778,0.0,0.842,0.096074828,93.33333333,94.0,93.77777778,60,100,198.6029412,480.8586667,476.6595,475.2353333,445.0,518.67,690.5683016,589.5633333,584.7458333,582.6022222,536.0,643.87,1365.187233,1451.369667,1436.741167,1430.101778,1250.74,1608.05,11137.95776,1250.480667,1228.923,1221.317222,1037.22,1431.99,14093.0946,9.168,8.5555,8.372888889,3.91,14.62,13.11445257,13.26666667,12.3775,12.10288889,5.71,21.61,29.54611684,324.7523333,302.3376667,295.4777778,137.57,555.88,21283.81883,2241.863667,2237.333667,2232.010111,1914.83,2388.35,20509.72951,8574.935,8541.321,8528.828667,7991.62,9063.93,109377.3583,1.134,1.112,1.109777778,0.94,1.3,0.016359496,43.97133333,43.55283333,43.33811111,36.27,48.26,10.34744209,305.9383333,284.7188333,278.3034444,129.52,522.79,18910.58222,2328.009333,2333.966667,2331.971,2027.6,2388.44,16076.24336,8044.632333,8046.7995,8049.954444,7855.4,8142.39,6774.875638,9.29194,9.319395,9.315288889,8.3742,10.9676,0.546122553,0.025666667,0.024333333,0.024111111,0.02,0.03,2.2e-05,356.7666667,352.7,350.8111111,305,397,759.578171,2241.9,2237.416667,2232.088889,1915,2388,20528.18725,97.48833333,97.7395,97.65577778,84.93,100,28.18981318,23.58533333,22.07283333,21.62122222,10.33,39.2,97.6749424,14.17259,13.25440667,12.97878111,6.2057,23.515,35.2498413,Failure_4
14,1,253,24.10323667,24.81974667,22.92486333,0.0,42.0079,223.8567733,0.57682,0.589825,0.555273333,0.0,0.842,0.102974726,93.33333333,93.33333333,90.66666667,60,100,213.8151703,474.1406667,471.8356667,474.4333333,445.0,518.67,729.0972461,580.7293333,577.6278333,578.4433333,535.87,643.48,1485.564881,1427.362667,1417.082833,1413.153333,1245.26,1604.48,12108.77199,1212.174,1199.816333,1197.608556,1032.48,1426.67,15152.1491,8.072,7.8325,8.256222222,3.91,14.62,13.749959,11.62166667,11.26666667,11.80666667,5.7,21.61,31.29037979,288.6833333,277.9795,287.9641111,137.56,569.06,23127.10588,2226.15,2220.533333,2204.04,1915.24,2388.55,22733.04334,8563.203333,8529.608667,8514.931111,7997.7,9127.98,122307.0453,1.103666667,1.0965,1.094111111,0.94,1.32,0.017544128,43.22866667,42.89916667,42.54744444,36.29,48.22,11.29008703,271.9086667,261.6881667,271.0173333,129.34,536.35,20556.54856,2328.568667,2328.4365,2304.347889,2028.11,2388.92,17296.3433,8096.274667,8085.140833,8065.340333,7865.68,8189.94,7680.737474,9.164353333,9.212633333,9.320836667,8.2024,10.8833,0.601523714,0.024333333,0.0235,0.023444444,0.02,0.03,2.29e-05,350.1333333,347.6333333,346.5222222,304,397,827.43999,2225.666667,2220.183333,2203.755556,1915,2388,22775.05571,97.48833333,97.48833333,96.48366667,84.93,100,30.34904555,21.13166667,20.46433333,21.25377778,10.38,39.75,105.577633,12.66612333,12.27365667,12.74062111,6.2569,23.8152,38.02344259,Failure_4
